time;global radiation;Temperature in greenhouse;relative humidity;irrigation;irrigation time;rain water;drain
;(W/m2);(oC);(%);(liters/ compartment);minutes;(liters/ compartment);(liters entire compatiment)
02/06/2016 07:50;30;21.1;90.9;1190;0;1067;328
02/06/2016 07:55;41;21.1;91.5;1190;0;1067;328
02/06/2016 08:00;69;21.1;91.9;1190;0;1067;328
02/06/2016 08:05;62;21.2;91.9;1190;0;1067;328
02/06/2016 08:10;33;21.2;91.6;1190;0;1067;328
02/06/2016 08:15;23;21.1;92;1190;0;1067;328
02/06/2016 08:20;27;21.1;92.4;1190;0;1067;328
02/06/2016 08:25;28;21.1;92.5;1190;0;1067;328
02/06/2016 08:30;50;21.2;92.2;1190;0;1067;328
02/06/2016 08:35;50;21.3;92.1;1190;0;1067;328
02/06/2016 08:40;53;21.3;92.2;1201;0;1067;328
02/06/2016 08:45;58;21.3;92.4;1228;2;1101;328
02/06/2016 08:50;63;21.4;92.4;1228;2;1101;328
02/06/2016 08:55;33;21.4;92.7;1228;2;1101;328
02/06/2016 09:00;50;21.4;93.2;1228;2;1101;328
02/06/2016 09:05;50;21.4;93.4;1228;2;1101;328
02/06/2016 09:10;57;21.4;93.5;1228;2;1101;328
02/06/2016 09:15;56;21.4;93.6;1228;2;1101;328
02/06/2016 09:20;57;21.4;93.8;1228;2;1101;328
02/06/2016 09:25;60;21.5;94.1;1228;2;1101;328
02/06/2016 09:30;73;21.5;93.9;1228;2;1101;328
02/06/2016 09:35;73;21.5;93.8;1228;2;1101;328
02/06/2016 09:40;70;21.6;94;1228;2;1101;328
02/06/2016 09:45;73;21.7;94.4;1228;2;1101;328
02/06/2016 09:50;71;21.7;94.5;1228;2;1101;328
02/06/2016 09:55;69;21.8;94.8;1240;3;1101;328
02/06/2016 10:00;59;21.7;94.9;1266;5;1101;333
02/06/2016 10:05;72;21.7;94.9;1266;5;1101;338
02/06/2016 10:10;82;21.8;95.3;1266;5;1101;342
02/06/2016 10:15;99;21.9;95.3;1266;5;1101;342
02/06/2016 10:20;107;22;95.2;1266;5;1101;342
02/06/2016 10:25;93;22.1;95.2;1266;5;1101;342
02/06/2016 10:30;99;22.2;95.1;1266;5;1101;342
02/06/2016 10:35;104;22.3;95.2;1266;5;1101;342
02/06/2016 10:40;108;22.4;95.3;1266;5;1101;342
02/06/2016 10:45;101;22.4;94.9;1266;5;1101;342
02/06/2016 10:50;103;22.4;95.2;1266;5;1101;342
02/06/2016 10:55;88;22.4;95.2;1266;5;1101;342
02/06/2016 11:00;92;22.4;95.3;1266;5;1101;342
02/06/2016 11:05;102;22.4;95.2;1266;5;1101;346
02/06/2016 11:10;93;22.5;95.3;1278;5;1101;346
02/06/2016 11:15;107;22.4;95.1;1297;7;1147;351
02/06/2016 11:20;123;22.6;95.1;1297;7;1147;356
02/06/2016 11:25;128;22.7;94.9;1297;7;1147;360
02/06/2016 11:30;119;22.7;94.7;1297;7;1147;360
02/06/2016 11:35;107;22.8;94.6;1297;7;1147;360
02/06/2016 11:40;135;22.8;94.8;1297;7;1147;360
02/06/2016 11:45;138;22.7;93.4;1297;7;1147;360
02/06/2016 11:50;125;22.6;92.7;1297;7;1147;360
02/06/2016 11:55;139;22.6;93.4;1297;7;1147;364
02/06/2016 12:00;161;22.9;93.9;1297;7;1147;364
02/06/2016 12:05;128;22.7;92;1297;7;1147;364
02/06/2016 12:10;128;22.6;91.2;1297;7;1147;364
02/06/2016 12:15;123;22.6;93.1;1297;7;1147;364
02/06/2016 12:20;156;22.7;93.4;1324;8;1147;364
02/06/2016 12:25;188;23;92.9;1328;9;1147;372
02/06/2016 12:30;238;23.3;90.3;1328;9;1147;379
02/06/2016 12:35;288;23.3;87.1;1328;9;1147;380
02/06/2016 12:40;307;23.2;85.3;1328;9;1147;380
02/06/2016 12:45;273;23.1;86.5;1328;9;1147;380
02/06/2016 12:50;281;23;86.5;1328;9;1147;380
02/06/2016 12:55;231;22.7;85.2;1328;9;1147;380
02/06/2016 13:00;187;22.6;86.5;1328;9;1147;380
02/06/2016 13:05;200;22.8;87.4;1328;9;1147;380
02/06/2016 13:10;209;22.9;87.4;1328;9;1147;380
02/06/2016 13:15;207;22.9;86.9;1328;9;1147;380
02/06/2016 13:20;186;22.8;86.9;1328;9;1147;384
02/06/2016 13:25;168;22.7;87.4;1358;11;1188;384
02/06/2016 13:30;161;22.7;87.9;1360;11;1188;392
02/06/2016 13:35;178;22.9;89.7;1360;11;1188;394
02/06/2016 13:40;158;23;88.1;1360;11;1188;394
02/06/2016 13:45;108;22.6;87.7;1360;11;1188;394
02/06/2016 13:50;130;22.6;90.5;1360;11;1188;394
02/06/2016 13:55;139;22.8;90.4;1360;11;1188;398
02/06/2016 14:00;173;23.1;89.4;1360;11;1188;398
02/06/2016 14:05;146;22.9;87.8;1360;11;1188;398
02/06/2016 14:10;150;22.7;87;1360;11;1188;398
02/06/2016 14:15;157;22.8;88.1;1360;11;1188;398
02/06/2016 14:20;159;22.9;87.6;1360;11;1188;398
02/06/2016 14:25;169;23;86.8;1390;13;1188;398
02/06/2016 14:30;164;22.9;86.8;1390;13;1188;409
02/06/2016 14:35;185;22.9;87.2;1390;13;1188;410
02/06/2016 14:40;177;23.1;86.6;1390;13;1188;413
02/06/2016 14:45;175;23;85.8;1390;13;1188;413
02/06/2016 14:50;165;22.9;84.9;1390;13;1188;413
02/06/2016 14:55;155;22.9;83.7;1390;13;1188;413
02/06/2016 15:00;131;22.8;84.4;1390;13;1188;413
02/06/2016 15:05;138;22.8;85.6;1390;13;1188;413
02/06/2016 15:10;130;23.1;87.1;1390;13;1188;413
02/06/2016 15:15;146;23;85.8;1390;13;1188;413
02/06/2016 15:20;135;22.8;85.6;1390;13;1188;413
02/06/2016 15:25;135;23;85.5;1390;13;1188;413
02/06/2016 15:30;136;23.1;86.7;1390;13;1188;413
02/06/2016 15:35;128;23.1;86;1417;14;1188;413
02/06/2016 15:40;129;22.9;86.3;1421;15;1228;424
02/06/2016 15:45;134;23;87.9;1421;15;1228;428
02/06/2016 15:50;128;23.2;89.1;1421;15;1267;428
02/06/2016 15:55;139;23.2;87.7;1421;15;1269;432
02/06/2016 16:00;135;23.2;87.9;1421;15;1269;432
02/06/2016 16:05;129;23.2;87.4;1421;15;1269;432
02/06/2016 16:10;128;23.1;86.6;1421;15;1269;432
02/06/2016 16:15;149;23.1;87.3;1421;15;1269;432
02/06/2016 16:20;145;23.2;87.5;1421;15;1269;432
02/06/2016 16:25;134;23.1;86.2;1421;15;1269;432
02/06/2016 16:30;126;23.3;88.8;1421;15;1269;432
02/06/2016 16:35;126;23.3;88.2;1421;15;1269;432
02/06/2016 16:40;124;23.4;89.3;1421;15;1269;432
02/06/2016 16:45;134;23.4;88.9;1448;16;1269;432
02/06/2016 16:50;146;23.5;88.3;1452;17;1269;444
02/06/2016 16:55;137;23.6;88;1452;17;1269;449
02/06/2016 17:00;146;23.6;87.6;1452;17;1269;449
02/06/2016 17:05;174;23.5;86.1;1452;17;1269;449
02/06/2016 17:10;139;23.5;84.6;1452;17;1269;453
02/06/2016 17:15;123;23.4;87.1;1452;17;1269;453
02/06/2016 17:20;113;23.5;88.2;1452;17;1269;453
02/06/2016 17:25;107;23.6;87.8;1452;17;1269;453
02/06/2016 17:30;135;23.7;87.7;1452;17;1269;453
02/06/2016 17:35;118;23.7;87.9;1452;17;1269;453
02/06/2016 17:40;118;23.8;87.7;1452;17;1269;453
02/06/2016 17:45;110;23.7;87.3;1452;17;1269;453
02/06/2016 17:50;97;23.6;87.3;1452;17;1269;453
02/06/2016 17:55;89;23.6;87.7;1452;17;1269;453
02/06/2016 18:00;80;23.5;87.7;1478;18;1269;453
02/06/2016 18:05;80;23.4;88.1;1482;19;1308;465
02/06/2016 18:10;70;23.2;88.8;1483;19;1308;469
02/06/2016 18:15;61;23.1;89.2;1483;19;1308;469
02/06/2016 18:20;64;22.9;89.2;1483;19;1308;469
02/06/2016 18:25;63;22.8;89.4;1483;19;1308;473
02/06/2016 18:30;69;22.8;89;1483;19;1308;473
02/06/2016 18:35;71;22.8;88.3;1483;19;1308;473
02/06/2016 18:40;68;22.7;88.4;1483;19;1308;473
02/06/2016 18:45;80;22.7;88.1;1483;19;1308;473
02/06/2016 18:50;72;22.7;87.9;1483;19;1308;473
02/06/2016 18:55;55;22.6;87.7;1483;19;1308;473
02/06/2016 19:00;39;22.5;87.9;1483;19;1308;473
02/06/2016 19:05;54;22.4;88.4;1483;19;1308;473
02/06/2016 19:10;32;22.3;88.2;1483;19;1308;473
02/06/2016 19:15;43;22.2;88.4;1483;19;1308;473
02/06/2016 19:20;25;22.1;87.9;1483;19;1308;473
02/06/2016 19:25;23;22;87.2;1483;19;1308;473
02/06/2016 19:30;28;21.9;86.6;1483;19;1308;473
02/06/2016 19:35;25;21.9;86.1;1483;19;1308;473
02/06/2016 19:40;28;22;86.1;1483;19;1308;473
02/06/2016 19:45;22;21.9;85.5;1483;19;1308;473
02/06/2016 19:50;22;21.8;85.8;1483;19;1308;473
02/06/2016 19:55;33;21.8;85.6;1483;19;1308;473
02/06/2016 20:00;39;21.7;85.6;1483;19;1308;473
02/06/2016 20:05;29;21.8;85.3;1483;19;1308;473
02/06/2016 20:10;27;21.7;85.2;1483;19;1347;473
02/06/2016 20:15;29;21.5;85.5;1483;19;1347;473
02/06/2016 20:20;27;21.6;85.1;1483;19;1347;473
02/06/2016 20:25;21;21.4;85.4;1483;19;1347;473
02/06/2016 20:30;13;21.3;86;1483;19;1347;473
02/06/2016 20:35;12;21.3;85.6;1483;19;1347;473
02/06/2016 20:40;13;21.2;85.3;1483;19;1347;473
02/06/2016 20:45;17;21.1;86;1483;19;1347;473
02/06/2016 20:50;14;20.9;86.1;1483;19;1347;473
02/06/2016 20:55;12;20.8;86.1;1483;19;1347;473
02/06/2016 21:00;8;20.8;86;1483;19;1347;473
02/06/2016 21:05;6;20.6;86.6;1483;19;1347;473
02/06/2016 21:10;5;20.5;86.7;1483;19;1347;473
02/06/2016 21:15;4;20.5;86.8;1483;19;1347;473
02/06/2016 21:20;3;20.3;87.2;1483;19;1347;473
02/06/2016 21:25;5;20.3;87.3;1483;19;1347;473
02/06/2016 21:30;3;20.1;87.3;1483;19;1347;473
02/06/2016 21:35;3;20.1;87.6;1483;19;1347;473
02/06/2016 21:40;3;19.9;87.6;1483;19;1347;473
02/06/2016 21:45;1;19.9;87.8;1483;19;1347;473
02/06/2016 21:50;1;19.9;87.7;1483;19;1347;473
02/06/2016 21:55;1;19.8;87.8;1483;19;1347;473
02/06/2016 22:00;1;19.7;87.8;1483;19;1347;473
02/06/2016 22:05;1;19.7;87.9;1483;19;1347;473
02/06/2016 22:10;0;19.6;87.1;1483;19;1347;473
02/06/2016 22:15;0;19.5;87.1;1483;19;1347;473
02/06/2016 22:20;0;19.3;87;1483;19;1351;473
02/06/2016 22:25;1;19.2;87.4;1483;19;1386;473
02/06/2016 22:30;0;19.2;88.3;1483;19;1386;473
02/06/2016 22:35;1;19.3;88.9;1483;19;1386;473
02/06/2016 22:40;0;19.4;89.9;1483;19;1386;473
02/06/2016 22:45;1;19.5;90.1;1483;19;1386;473
02/06/2016 22:50;0;19.7;89.6;1483;19;1386;473
02/06/2016 22:55;1;19.7;89.7;1483;19;1386;473
02/06/2016 23:00;0;19.7;90.1;1483;19;1386;473
02/06/2016 23:05;0;19.8;90.4;1483;19;1386;473
02/06/2016 23:10;0;19.8;90.5;1483;19;1386;473
02/06/2016 23:15;0;19.8;90.7;1483;19;1386;473
02/06/2016 23:20;0;19.8;91.2;1483;19;1386;473
02/06/2016 23:25;0;19.8;91.3;1483;19;1386;473
02/06/2016 23:30;1;19.8;91.6;1483;19;1386;473
02/06/2016 23:35;0;19.8;91.7;1483;19;1386;473
02/06/2016 23:40;0;19.8;91.7;1483;19;1386;473
02/06/2016 23:45;0;19.7;91.8;1483;19;1386;473
02/06/2016 23:50;0;19.7;92;1483;19;1386;473
02/06/2016 23:55;0;19.7;92.3;1483;19;1386;473
03/06/2016 00:00;1;19.7;92.7;1483;19;1386;473
03/06/2016 00:05;3;19.7;92.4;1483;19;1386;473
03/06/2016 00:10;1;19.7;92.7;1483;19;1386;473
03/06/2016 00:15;2;19.7;93.1;1483;19;1386;473
03/06/2016 00:20;1;19.6;93;1483;19;1386;473
03/06/2016 00:25;1;19.6;93.2;1483;19;1386;473
03/06/2016 00:30;1;19.6;93.2;1483;19;1386;473
03/06/2016 00:35;1;19.5;93.2;1483;19;1386;473
03/06/2016 00:40;1;19.6;93.6;1483;19;1425;473
03/06/2016 00:45;0;19.5;93.5;1483;19;1427;473
03/06/2016 00:50;1;19.5;93.5;1483;19;1427;473
03/06/2016 00:55;1;19.5;93.8;1483;19;1427;473
03/06/2016 01:00;2;19.5;93.8;1483;19;1427;473
03/06/2016 01:05;2;19.4;93.5;1483;19;1427;473
03/06/2016 01:10;0;19.5;93.7;1483;19;1427;473
03/06/2016 01:15;2;19.4;93.6;1483;19;1427;473
03/06/2016 01:20;0;19.4;93.8;1483;19;1427;473
03/06/2016 01:25;0;19.4;93.9;1483;19;1427;473
03/06/2016 01:30;0;19.4;93.9;1483;19;1427;473
03/06/2016 01:35;1;19.4;94.2;1483;19;1427;473
03/06/2016 01:40;1;19.4;94.1;1483;19;1427;473
03/06/2016 01:45;0;19.4;94;1483;19;1427;473
03/06/2016 01:50;2;19.4;94.1;1483;19;1427;473
03/06/2016 01:55;2;19.4;94.2;1483;19;1427;473
03/06/2016 02:00;1;19.3;94.1;1483;19;1427;473
03/06/2016 02:05;2;19.4;94.4;1483;19;1427;473
03/06/2016 02:10;0;19.3;94.6;1483;19;1427;473
03/06/2016 02:15;0;19.4;94.4;1483;19;1427;473
03/06/2016 02:20;2;19.4;94.5;1483;19;1427;473
03/06/2016 02:25;2;19.4;94.5;1483;19;1427;473
03/06/2016 02:30;2;19.3;94.3;1483;19;1427;473
03/06/2016 02:35;1;19.3;94.3;1483;19;1427;473
03/06/2016 02:40;1;19.4;94.5;1483;19;1427;473
03/06/2016 02:45;1;19.3;94.6;1483;19;1427;473
03/06/2016 02:50;0;19.3;94.3;1483;19;1427;473
03/06/2016 02:55;1;19.3;94.6;1483;19;1427;473
03/06/2016 03:00;1;19.3;94.7;1483;19;1427;473
03/06/2016 03:05;1;19.3;94.8;1483;19;1427;473
03/06/2016 03:10;2;19.3;94.7;1483;19;1427;473
03/06/2016 03:15;2;19.3;94.5;1483;19;1427;473
03/06/2016 03:20;1;19.3;94.6;1483;19;1427;473
03/06/2016 03:25;1;19.3;94.6;1483;19;1427;473
03/06/2016 03:30;2;19.3;94.9;1483;19;1427;473
03/06/2016 03:35;1;19.3;95;1483;19;1427;473
03/06/2016 03:40;0;19.3;94.9;1483;19;1427;473
03/06/2016 03:45;1;19.4;95;1483;19;1427;473
03/06/2016 03:50;1;19.6;94.1;1483;19;1427;473
03/06/2016 03:55;2;19.7;93.3;1483;19;1427;473
03/06/2016 04:00;1;19.8;93.3;1483;19;1427;473
03/06/2016 04:05;1;19.9;93.1;1483;19;1427;473
03/06/2016 04:10;1;20;93.1;1483;19;1427;473
03/06/2016 04:15;1;20;92.8;1483;19;1427;473
03/06/2016 04:20;1;20;92.6;1483;19;1427;473
03/06/2016 04:25;2;20;92.6;1483;19;1427;473
03/06/2016 04:30;3;20;92.7;1483;19;1427;473
03/06/2016 04:35;1;19.9;93.1;1483;19;1427;473
03/06/2016 04:40;2;19.9;93.1;1483;19;1427;473
03/06/2016 04:45;1;20;93.1;1483;19;1427;473
03/06/2016 04:50;1;20.1;92.8;1483;19;1427;473
03/06/2016 04:55;1;20.1;92.5;1483;19;1427;473
03/06/2016 05:00;2;20.1;92.4;1483;19;1427;473
03/06/2016 05:05;1;20.1;92.5;1483;0;1427;473
03/06/2016 05:10;1;20.1;92.6;1483;0;1427;473
03/06/2016 05:15;2;20.1;92.8;1483;0;1427;473
03/06/2016 05:20;1;20.1;93.1;1483;0;1427;473
03/06/2016 05:25;2;20.1;93.3;1483;0;1427;473
03/06/2016 05:30;3;20.2;93.5;1483;0;1427;473
03/06/2016 05:35;3;20.3;93.2;1483;0;1427;473
03/06/2016 05:40;3;20.4;93;1483;0;1427;473
03/06/2016 05:45;4;20.6;92.5;1483;0;1427;473
03/06/2016 05:50;4;20.5;92.5;1483;0;1427;473
03/06/2016 05:55;6;20.7;92;1483;0;1427;473
03/06/2016 06:00;8;20.7;92.4;1483;0;1427;473
03/06/2016 06:05;10;20.7;92.2;1483;0;1427;473
03/06/2016 06:10;12;20.7;92.7;1483;0;1427;473
03/06/2016 06:15;15;20.7;92.5;1483;0;1427;473
03/06/2016 06:20;19;20.7;92.3;1483;0;1427;473
03/06/2016 06:25;23;20.7;92.7;1483;0;1427;473
03/06/2016 06:30;25;20.7;92.7;1483;0;1427;473
03/06/2016 06:35;37;20.7;93;1483;0;1427;473
03/06/2016 06:40;43;20.7;93.1;1483;0;1427;473
03/06/2016 06:45;39;20.8;93.4;1483;0;1427;473
03/06/2016 06:50;37;20.7;91.7;1483;0;1427;473
03/06/2016 06:55;35;20.8;90.3;1483;0;1427;473
03/06/2016 07:00;54;21;89.6;1483;0;1427;473
03/06/2016 07:05;57;20.8;90.5;1483;0;1427;473
03/06/2016 07:10;68;20.7;90.5;1483;0;1427;473
03/06/2016 07:15;72;20.8;91.3;1483;0;1427;473
03/06/2016 07:20;88;20.9;92.2;1483;0;1427;473
03/06/2016 07:25;72;21.1;91.8;1483;0;1427;473
03/06/2016 07:30;73;21.1;92.2;1483;0;1427;473
03/06/2016 07:35;72;21.2;92;1483;0;1427;473
03/06/2016 07:40;69;21.2;92.7;1483;0;1427;473
03/06/2016 07:45;64;21.1;92.4;1483;0;1427;473
03/06/2016 07:50;52;21.1;92.4;1483;0;1427;473
03/06/2016 07:55;55;21.2;91.3;1483;0;1427;473
03/06/2016 08:00;72;21.2;92.2;1483;0;1427;473
03/06/2016 08:05;75;21.4;92.5;1483;0;1427;473
03/06/2016 08:10;62;21.5;93.3;1483;0;1427;473
03/06/2016 08:15;80;21.6;93.6;1483;0;1427;473
03/06/2016 08:20;100;21.7;93.6;1483;0;1427;473
03/06/2016 08:25;150;22;94;1483;0;1427;473
03/06/2016 08:30;120;22.2;93.2;1483;0;1427;473
03/06/2016 08:35;106;22.4;93.5;1483;0;1427;473
03/06/2016 08:40;134;22.6;93.9;1506;1;1427;473
03/06/2016 08:45;173;23;94.1;1506;1;1427;473
03/06/2016 08:50;179;23.1;93.2;1506;1;1427;473
03/06/2016 08:55;225;23.3;92.2;1506;1;1427;473
03/06/2016 09:00;221;23.5;90.2;1506;1;1427;473
03/06/2016 09:05;171;23.4;90.3;1506;1;1427;473
03/06/2016 09:10;135;23.4;89.8;1506;1;1427;473
03/06/2016 09:15;108;23.2;90.1;1506;1;1427;473
03/06/2016 09:20;127;22.9;89.8;1506;1;1427;473
03/06/2016 09:25;109;22.9;90.8;1506;1;1427;473
03/06/2016 09:30;139;22.9;90.4;1506;1;1427;473
03/06/2016 09:35;100;22.9;91.3;1506;1;1427;473
03/06/2016 09:40;88;22.9;91.3;1506;1;1427;473
03/06/2016 09:45;130;22.9;91.8;1506;1;1427;473
03/06/2016 09:50;138;23;91.8;1537;3;1463;473
03/06/2016 09:55;140;23.1;91.3;1537;3;1463;477
03/06/2016 10:00;184;23.3;91.4;1537;3;1463;477
03/06/2016 10:05;136;23.4;90.6;1537;3;1463;477
03/06/2016 10:10;140;23.4;90.9;1537;3;1463;477
03/06/2016 10:15;120;23.3;90.8;1537;3;1463;477
03/06/2016 10:20;126;23.1;90.4;1537;3;1463;477
03/06/2016 10:25;140;23.1;90;1537;3;1463;477
03/06/2016 10:30;161;23.1;89.9;1537;3;1463;477
03/06/2016 10:35;171;23.3;90.1;1537;3;1463;477
03/06/2016 10:40;174;23.3;89.1;1537;3;1463;477
03/06/2016 10:45;183;23.4;89.4;1537;3;1463;477
03/06/2016 10:50;209;23.6;89.3;1563;5;1463;477
03/06/2016 10:55;259;23.9;88.7;1568;5;1463;486
03/06/2016 11:00;229;24;86.5;1568;5;1463;491
03/06/2016 11:05;225;23.9;86.6;1568;5;1463;491
03/06/2016 11:10;234;24;87.3;1568;5;1463;491
03/06/2016 11:15;191;24;86.1;1568;5;1463;491
03/06/2016 11:20;223;23.7;86.6;1568;5;1463;491
03/06/2016 11:25;273;24.1;86.6;1568;5;1463;491
03/06/2016 11:30;316;24.3;86.7;1568;5;1463;491
03/06/2016 11:35;266;24.4;86;1568;5;1463;491
03/06/2016 11:40;303;24.4;85.3;1568;5;1463;491
03/06/2016 11:45;253;24.3;85.5;1568;5;1463;491
03/06/2016 11:50;261;24.4;86.9;1594;7;1463;495
03/06/2016 11:55;249;24.3;85.1;1598;7;1504;499
03/06/2016 12:00;246;24.4;86.3;1600;7;1504;504
03/06/2016 12:05;269;24.3;85.5;1600;7;1504;504
03/06/2016 12:10;260;24.3;85;1600;7;1504;508
03/06/2016 12:15;269;24.2;85.3;1600;7;1504;508
03/06/2016 12:20;318;24.4;85.5;1600;7;1504;508
03/06/2016 12:25;338;24.7;84.2;1600;7;1504;508
03/06/2016 12:30;365;24.8;84.6;1600;7;1504;508
03/06/2016 12:35;387;25;85.4;1600;7;1504;508
03/06/2016 12:40;437;25.3;82.5;1600;7;1504;508
03/06/2016 12:45;427;25.4;82.5;1600;7;1504;508
03/06/2016 12:50;447;25.4;81.5;1630;9;1504;508
03/06/2016 12:55;497;25.3;78.9;1630;9;1504;512
03/06/2016 13:00;547;25.4;79.9;1630;9;1504;516
03/06/2016 13:05;550;25.1;78.8;1630;9;1504;516
03/06/2016 13:10;500;24.5;78.3;1630;9;1504;516
03/06/2016 13:15;450;23.6;76.7;1630;9;1504;516
03/06/2016 13:20;429;23.9;76.2;1630;9;1504;516
03/06/2016 13:25;471;24.2;80;1630;9;1504;516
03/06/2016 13:30;428;24.1;78.1;1660;11;1543;520
03/06/2016 13:35;467;24.8;80.5;1661;11;1543;525
03/06/2016 13:40;472;24.9;79.4;1661;11;1543;525
03/06/2016 13:45;485;25.2;80.3;1661;11;1543;529
03/06/2016 13:50;507;24.9;80.3;1661;11;1543;529
03/06/2016 13:55;557;25.7;79.3;1661;11;1543;529
03/06/2016 14:00;607;25.8;74.6;1661;11;1543;529
03/06/2016 14:05;657;25.7;74.7;1692;13;1543;529
03/06/2016 14:10;707;25.5;72.3;1692;13;1543;534
03/06/2016 14:15;737;25.9;74.1;1692;13;1543;538
03/06/2016 14:20;747;25.8;76.1;1692;13;1543;538
03/06/2016 14:25;797;25.8;71.4;1718;15;1543;538
03/06/2016 14:30;767;25.7;74.2;1722;15;1582;543
03/06/2016 14:35;797;25.7;70.5;1724;15;1582;548
03/06/2016 14:40;747;25.6;72.3;1724;15;1582;548
03/06/2016 14:45;697;25.4;71.2;1724;15;1582;548
03/06/2016 14:50;647;25.1;74.1;1724;15;1582;550
03/06/2016 14:55;657;25.4;72.6;1754;17;1582;552
03/06/2016 15:00;687;25.2;71.6;1754;17;1582;556
03/06/2016 15:05;677;25.7;71.7;1754;17;1582;560
03/06/2016 15:10;647;25.6;73.6;1754;17;1582;560
03/06/2016 15:15;617;25.3;73.2;1754;17;1582;560
03/06/2016 15:20;667;25.9;71;1781;19;1582;560
03/06/2016 15:25;677;25.7;71.8;1785;19;1623;565
03/06/2016 15:30;707;25.9;69.7;1785;19;1623;569
03/06/2016 15:35;698;25.9;66.8;1785;19;1623;569
03/06/2016 15:40;748;26.3;70.3;1785;19;1623;569
03/06/2016 15:45;718;26.2;71.8;1811;21;1623;569
03/06/2016 15:50;768;26.1;70.8;1815;21;1623;574
03/06/2016 15:55;779;26.2;69.8;1815;21;1623;578
03/06/2016 16:00;776;26.5;68;1815;21;1623;578
03/06/2016 16:05;753;26.1;70.3;1815;21;1623;578
03/06/2016 16:10;736;26.3;70.8;1815;21;1623;581
03/06/2016 16:15;716;26.5;69.8;1846;23;1663;582
03/06/2016 16:20;725;26.4;65.4;1848;23;1663;587
03/06/2016 16:25;737;26.3;67.9;1848;23;1663;591
03/06/2016 16:30;748;26.2;67.2;1848;23;1663;591
03/06/2016 16:35;712;26.4;62.9;1848;23;1663;591
03/06/2016 16:40;708;26.1;67.2;1879;25;1663;591
03/06/2016 16:45;717;26.2;70.5;1879;25;1663;596
03/06/2016 16:50;715;26.4;66.2;1879;25;1663;600
03/06/2016 16:55;665;25.9;63.1;1879;25;1663;600
03/06/2016 17:00;675;26;65.5;1879;25;1663;600
03/06/2016 17:05;625;25.8;68.8;1879;25;1663;600
03/06/2016 17:10;595;25.1;69.8;1879;25;1663;600
03/06/2016 17:15;625;25.8;69.5;1909;27;1703;604
03/06/2016 17:20;575;25.9;69.6;1910;27;1703;606
03/06/2016 17:25;565;26;70.3;1910;27;1703;608
03/06/2016 17:30;615;26.2;69.2;1910;27;1703;608
03/06/2016 17:35;639;26.3;68.5;1910;27;1703;608
03/06/2016 17:40;672;26.1;69.4;1910;27;1703;608
03/06/2016 17:45;641;25.7;65.1;1910;27;1703;608
03/06/2016 17:50;591;25.4;67.5;1910;27;1703;608
03/06/2016 17:55;541;25.1;67.9;1940;29;1703;613
03/06/2016 18:00;491;25.4;68.8;1940;29;1703;615
03/06/2016 18:05;441;25.7;69.3;1940;29;1703;617
03/06/2016 18:10;391;25.8;69.8;1940;29;1703;617
03/06/2016 18:15;341;25.6;70;1940;29;1703;617
03/06/2016 18:20;291;25.4;72;1940;29;1703;617
03/06/2016 18:25;251;25.3;69.6;1940;29;1703;617
03/06/2016 18:30;223;25.1;71.5;1940;29;1703;617
03/06/2016 18:35;232;25;70;1940;29;1703;617
03/06/2016 18:40;262;24.9;69.7;1940;29;1703;617
03/06/2016 18:45;312;25;71.4;1940;29;1703;617
03/06/2016 18:50;275;24.7;70.3;1940;29;1703;617
03/06/2016 18:55;262;24.2;71.2;1940;29;1703;617
03/06/2016 19:00;272;24.4;72.5;1940;29;1703;617
03/06/2016 19:05;250;24.4;72.8;1940;29;1703;617
03/06/2016 19:10;242;24.5;73.8;1971;31;1741;617
03/06/2016 19:15;238;24.5;74.3;1971;31;1743;621
03/06/2016 19:20;233;24.5;73.5;1971;31;1743;622
03/06/2016 19:25;185;24.3;73.6;1971;31;1743;625
03/06/2016 19:30;194;24.3;75.2;1971;31;1743;625
03/06/2016 19:35;195;24.7;75.8;1971;31;1743;625
03/06/2016 19:40;153;24.4;75.3;1971;31;1743;625
03/06/2016 19:45;123;24.3;75.1;1971;31;1743;625
03/06/2016 19:50;100;24.3;77.5;1971;31;1743;625
03/06/2016 19:55;89;24.3;78.6;1971;31;1743;625
03/06/2016 20:00;75;24.3;79.4;1971;31;1743;625
03/06/2016 20:05;65;24.3;79.9;1971;31;1743;625
03/06/2016 20:10;58;24.1;80.9;1971;31;1743;625
03/06/2016 20:15;50;24.1;81.5;1971;31;1743;625
03/06/2016 20:20;52;23.9;82.1;1971;31;1743;625
03/06/2016 20:25;46;23.7;82.9;1971;31;1743;625
03/06/2016 20:30;43;23.6;83.6;1971;31;1743;625
03/06/2016 20:35;42;23.4;84.5;1971;31;1743;625
03/06/2016 20:40;41;23.3;85.4;1971;31;1743;625
03/06/2016 20:45;38;23.2;86;1971;31;1743;625
03/06/2016 20:50;28;23;86.8;1971;31;1743;625
03/06/2016 20:55;28;22.9;86.5;1971;31;1743;625
03/06/2016 21:00;33;22.9;86.5;1971;31;1743;625
03/06/2016 21:05;24;22.9;86.4;1971;31;1743;625
03/06/2016 21:10;21;22.7;86.6;1971;31;1743;625
03/06/2016 21:15;15;22.7;86.5;1971;31;1743;625
03/06/2016 21:20;12;22.5;86.5;1971;31;1743;625
03/06/2016 21:25;9;22.4;86.7;1971;31;1743;625
